,name_product,color,desc,cloth_path
388,Dill Eyes Short Sleeve Tee,White,"Using imagination, wit and a strong point of view, Jason Dill's built a lasting legacy in skateboarding. The Dill Eyes Short Sleeve Tee mixes his signature collage aesthetics and subversive approach with 3-Stripes iconography.   We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.    Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""   Find out more here: bettercotton.org/learnmore",Cloth/000458_1.jpg
389,Kraken Playmaker Long Sleeve Tee,Night Navy / Nhlskr52d,"Howl for the Seattle Kraken, whether you watch the game in the stands or from your fan cave at home. The all-cotton build in this adidas tee is super-soft, strong and made to last. The long sleeves let you show your team spirit no matter the temperature.",Cloth/000459_1.jpg
390,Kraken Fleece Top,Night Navy / Energy Aqua / Nhl-Skr-52d-2,Arrive early at the arena and take in a Seattle Kraken pregame skate or go for one of your own in this adidas hockey pullover. The thick fleece will keep you toasty until the action on the ice or your workout heats up. Laser-cut vents out back ensure you stay ventilated.,Cloth/000460_1.jpg
391,Made To Be Remade No-Button Jacquard Shirt,Semi Impact Orange F22,"Amp up your style in this adidas golf shirt. The single-jersey build feels soft and comfy as you play, and the no-button polo collar gives it a modern look. The random, allover pattern offers a stepped-up tie-dye effect that plays well on and off the course.",Cloth/000462_1.jpg
392,Adicolor Classics Firebird Track Jacket,Better Scarlet S23 / White,"A classic look gets the Adicolor treatment. This wardrobe essential sports the iconic Firebird style you know and love — but with a modern cut and fresh palette. The embroidered Trefoil logo on the chest and 3-Stripes down the arms are pure adidas DNA, while a stand-up collar gives you the attitude and edge you need to own your day. Keep essentials tucked away in the zip pockets, and stay cozy with ribbed cuffs. What's your favorite color?  A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/000463_1.jpg
393,Train Essentials Feelready Training Tee,Semi Lucid Blue S23 / Black,"From push press to push-ups, move through a full range of motion in this adidas training t-shirt. It's cut to allow your arms to move freely overhead. Breathable fabric and moisture-absorbing AEROREADY keep you dry and comfortable as your heart rate rises.",Cloth/000464_1.jpg
394,Adicolor Classics Trefoil Tee,Medium Grey Heather / White,"A fresh edition of a closet staple. This adidas tee sets the stage with a soft cotton single jersey and draws the spotlight with an oversized Trefoil logo. Pair it with sweat pants for a cozy night in, or throw on some cargoes and head out on the town.   We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   Better Cotton is sourced via a chain of custody model called mass balance. This means that Better Cotton is not physically traceable to end products, however, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""   Find out more here: bettercotton.org/learnmore",Cloth/000465_1.jpg
395,Minnesota United FC 22/23 Home Jersey,Black / Zenith,"Inspired by icons. adidas incorporated two symbols of Minnesota United FC into the design of this home soccer jersey: the Allianz Field and the North Star. Made to keep fans comfortable, it includes breathable mesh panels and moisture-absorbing AEROREADY. A woven badge and North Star sign-off add an extra dose of team pride.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000466_1.jpg
396,Adicolor Tee,Black / White,"This adidas tee is a wardrobe essential that offers a loose, laid-back fit ideal for pairing with joggers on off-duty days or distressed denim for a night out. Inspired by the classic jersey aesthetic, it keeps the sporty vibes high. Front and center, the iconic Trefoil signals your membership in the adidas family of athletes, creators and fashion originators.   This product is made with at least 70% recycled materials. By reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.",Cloth/000467_1.jpg
397,Adicolor Classics 3-Stripes Long Sleeve Tee,Black,"When a classic gets reinvented, you know it's got staying power and signature style. Slip on this adidas long sleeve t-shirt and head out with high-contrast attitude. The iconic 3-Stripes and an embroidered Trefoil hint at retro vibes with a modern twist. The ribbed crewneck and cuffs keep things classic, through and through.",Cloth/000468_1.jpg
398,Portland Timbers 23/24 Home Jersey,Tech Forest / White,"Timbers identity. Portland style. This adidas home soccer jersey incorporates traditional Portland plaid design elements for a standout look. Moisture-absorbing AEROREADY makes it the perfect top for staying comfortable on the sidelines. A jock tag signoff and that woven crest show you stand with your team.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000470_1.jpg
399,Adicolor Classics Beckenbauer Track Jacket,Black / White,"Sometimes history just gets it right. Taken straight from the adidas archives, this signature track jacket nails a timeless look. An embroidered Trefoil logo adds a touch of pizzazz, and the supremely soft cotton blend makes it perfect for everyday wear. With a slim fit and full zip, it gives any outfit a dash of attitude. Our favorite part: the stand-up collar for that tailored vibe.   A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/000471_1.jpg
400,Lightning Fleece Top,Blue / White / Nhl-Tbl-516,Arrive early at the arena and take in a Tampa Bay Lightning pregame skate or go for one of your own in this adidas hockey pullover. The thick fleece will keep you toasty until the action on the ice or your workout heats up. Laser-cut vents out back ensure you stay ventilated.,Cloth/000472_1.jpg
401,Manchester United DNA Track Top,Mufc Red,"Manchester United are part of your identity. Show your support in this adidas soccer track top. Smooth fabric makes it a pleasure to pull on. That woven badge ensures your loyalty is always on display.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/000473_1.jpg
